"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2024-09-19",28,22302,"A",23785,19960,1321,6622,8293,17194,0,15,-1366,998,-1,1044,-451,-516,1019,1397,996,988
"2024-09-19",29,22440,"A",23933,20108,1323,6622,7904,17194,0,11,-1389,998,-1,1041,-452,-529,1000,1397,996,988
"2024-09-19",30,22658,"A",24138,20299,1324,6622,7459,17194,0,15,-1434,998,-1,1041,-434,-530,999,1397,996,988
"2024-09-19",31,22994,"A",24481,20691,1321,6622,6577,17194,0,15,-1312,998,-1,887,-451,-520,999,1397,996,989
"2024-09-19",32,24200,"A",25631,21843,1318,6622,5668,17194,0,16,-1062,998,-1,876,-451,-463,999,1397,996,980
"2024-09-19",33,25292,"A",26776,22814,1317,6622,4665,17194,0,21,-1192,998,-1,638,-451,-511,999,1397,996,680
"2024-09-19",34,26665,"A",28166,24091,1315,6622,3556,17194,0,21,-1193,998,-1,584,-451,-528,999,1397,996,659
"2024-09-19",35,27817,"A",29409,25208,1285,6622,2448,17194,0,15,-1157,998,-2,-96,-451,-528,999,1397,996,639
"2024-09-19",36,29320,"A",30923,26661,1255,6622,1446,17194,0,14,-759,998,-1,-109,-451,-528,999,1397,996,635
"2024-09-19",37,29760,"A",31575,27075,1254,6622,622,17194,0,14,-592,998,-1,-321,-451,-528,896,1397,996,555
"2024-09-19",38,30057,"A",31865,27437,1253,6622,99,17194,0,14,-463,998,-2,-314,-451,-527,892,1397,997,560
"2024-09-19",39,30859,"A",32355,28228,1298,6622,0,17194,0,14,-574,998,-1,-2,-451,-528,971,1397,996,961
"2024-09-19",40,30810,"A",32304,28119,1343,6622,0,17194,0,14,-680,998,-2,0,-451,-527,974,1398,996,989
"2024-09-19",41,30044,"A",31538,27320,1363,6622,0,17194,0,14,-889,998,-2,130,-451,-527,998,1398,996,989
"2024-09-19",42,29272,"A",30765,26618,1382,6622,0,17194,0,14,-718,998,-1,138,-451,-527,999,1398,996,989
"2024-09-19",43,28051,"A",29551,25520,1379,6622,0,17194,0,20,-651,998,-2,406,-451,-527,990,1399,983,989
"2024-09-19",44,26431,"A",27922,24063,1375,6622,0,17194,0,12,-444,998,-2,419,-451,-526,989,1399,982,989
"2024-09-19",45,25078,"A",26561,22861,1353,6622,0,17194,0,7,-414,998,-1,833,-450,-525,999,1398,995,989
"2024-09-19",46,23682,"A",25074,21538,1331,6622,0,17194,0,11,-402,998,-2,852,-446,-433,999,1399,996,989
"2024-09-19",47,22194,"A",23387,20248,1296,6622,0,17194,0,10,-251,998,-2,1053,-375,-306,999,1399,995,989
"2024-09-19",48,21374,"A",22417,19479,1261,6622,0,17194,0,10,-225,998,-1,1060,-313,-219,999,1399,996,989
"2024-09-20",1,20762,"A",22017,18910,1208,6622,0,17196,0,13,-525,998,-1,1046,-401,-340,999,1399,996,989
"2024-09-20",2,20238,"A",21523,18473,1154,6622,0,17196,0,60,-459,998,-1,1044,-402,-322,999,1399,996,989
"2024-09-20",3,19541,"A",21330,17883,1123,6622,0,17196,0,451,-283,998,-2,890,-402,-434,999,1399,995,989
"2024-09-20",4,19464,"A",21253,17871,1091,6622,0,17196,0,492,-100,998,-2,889,-402,-393,999,1399,996,989
"2024-09-20",5,19442,"A",21256,17836,1075,6622,0,17196,0,412,-128,998,-1,1023,-402,-499,998,1399,996,989
"2024-09-20",6,18924,"A",21002,17344,1058,6622,0,17196,0,677,-101,998,-2,1028,-402,-497,998,1399,997,989
"2024-09-20",7,18761,"A",20859,17203,1048,6622,0,17196,0,666,-278,998,-2,1032,-402,-528,998,1399,996,980
"2024-09-20",8,18627,"A",20697,17053,1038,6622,0,17196,0,640,-270,998,-1,1031,-402,-527,998,1399,995,945
"2024-09-20",9,18516,"A",20291,16963,1089,6622,0,17196,0,403,-100,998,-1,731,-402,-469,999,1398,996,31
"2024-09-20",10,18458,"A",20129,16883,1139,6622,0,17196,0,418,67,999,-1,659,-365,-318,999,1398,996,-69
"2024-09-20",11,18625,"A",21355,17045,1157,6622,0,17196,0,101,381,998,-1,-757,-224,-165,994,1398,996,-982
"2024-09-20",12,19579,"A",22428,17904,1175,6622,0,17196,0,39,466,999,-1,-943,-238,-82,986,1398,996,-1046
"2024-09-20",13,21639,"A",24711,19817,1200,6622,0,17196,0,58,513,990,-1,-1025,-182,-219,385,1397,997,-1087
"2024-09-20",14,23389,"A",26496,21444,1224,6622,0,17196,0,14,320,988,-1,-894,-296,-370,358,1397,997,-1032
"2024-09-20",15,26029,"A",27479,23885,1240,6622,37,17196,0,10,89,916,-1,-3,-430,-506,773,1397,997,193
"2024-09-20",16,27698,"A",29189,25360,1255,6622,209,17196,0,11,132,914,-1,0,-451,-528,790,1397,997,319
"2024-09-20",17,29251,"A",30742,26640,1315,6622,587,17196,0,11,-157,993,-1,815,-451,-528,992,1397,996,945
"2024-09-20",18,29074,"A",30563,26406,1374,6622,1187,17196,0,9,-284,998,-1,1034,-451,-528,999,1397,996,988
"2024-09-20",19,29228,"A",30717,26504,1432,6622,1711,17196,0,9,-501,998,-1,1026,-451,-528,1018,1397,997,988
"2024-09-20",20,28749,"A",30238,25978,1489,6622,2060,17196,0,9,-555,999,-1,1025,-451,-528,1019,1397,997,988
"2024-09-20",21,28097,"A",29586,25345,1583,6622,2671,17196,0,9,-526,998,-1,1023,-451,-528,1019,1397,997,988
"2024-09-20",22,27473,"A",28962,24820,1677,6622,3260,17196,0,8,-703,998,-1,1024,-451,-529,1019,1397,996,988
"2024-09-20",23,26819,"A",28309,24043,1695,6622,3877,17196,0,9,-691,998,-1,1062,-451,-529,1019,1397,996,988
"2024-09-20",24,26618,"A",28108,23859,1712,6622,4614,17196,0,9,-663,999,-1,1063,-451,-529,1019,1397,997,988
"2024-09-20",25,26340,"A",27827,23668,1729,6622,5052,17196,0,7,-556,998,-1,1050,-451,-528,1019,1397,996,988
"2024-09-20",26,26000,"A",27490,23375,1745,6622,5376,17196,0,10,-495,999,-1,1042,-451,-528,1019,1397,996,988
"2024-09-20",27,25614,"A",27105,22983,1733,6622,5353,17196,0,11,-728,999,-1,1046,-451,-528,1019,1397,997,988
"2024-09-20",28,25328,"A",26814,22747,1720,6622,5319,17196,0,7,-848,999,-1,1044,-451,-527,1019,1397,996,988
"2024-09-20",29,25136,"A",26623,22565,1722,6622,5111,17196,0,8,-888,999,-1,1041,-451,-527,1000,1397,996,988
"2024-09-20",30,24935,"A",26422,22381,1724,6622,4792,17196,0,8,-833,998,-1,1040,-451,-527,999,1397,996,991
"2024-09-20",31,24788,"A",26279,22264,1735,6622,4453,17196,0,12,-756,998,-1,1042,-451,-527,999,1397,996,1164
"2024-09-20",32,25168,"A",26657,22671,1746,6622,4024,17196,0,10,-642,998,-1,1042,-451,-527,999,1397,997,1165
"2024-09-20",33,25790,"A",27288,23283,1747,6622,3356,17196,0,19,-226,998,-1,829,-451,-527,999,1397,997,769
"2024-09-20",34,26634,"A",28128,24025,1748,6622,2580,17196,0,15,-219,998,-1,791,-451,-527,999,1397,996,732
"2024-09-20",35,27706,"A",29202,25064,1654,6622,1875,17196,0,17,-156,998,-1,352,-451,-527,812,1397,996,385
"2024-09-20",36,28471,"A",29962,25783,1559,6622,1182,17196,0,12,-108,998,-1,341,-451,-527,803,1397,996,357
"2024-09-20",37,28931,"A",30861,26307,1525,6622,483,17196,0,13,708,999,-1,-438,-451,-527,400,1397,997,185
"2024-09-20",38,28993,"A",30970,26416,1490,6622,80,17196,0,13,785,999,-1,-485,-451,-527,383,1397,997,179
"2024-09-20",39,29574,"A",31170,26940,1493,6622,0,17196,0,11,425,980,-1,-106,-451,-527,583,1397,997,418
"2024-09-20",40,29555,"A",31152,26871,1495,6622,0,17196,0,14,207,979,-1,-104,-451,-527,590,1397,991,450
"2024-09-20",41,29118,"A",30613,26420,1501,6622,0,17196,0,15,-88,975,-1,272,-451,-528,785,1397,782,1023
"2024-09-20",42,27911,"A",29400,25378,1507,6622,0,17196,0,10,59,974,-1,306,-451,-527,791,1397,771,1060
"2024-09-20",43,26732,"A",28217,24294,1503,6622,0,17196,0,5,-19,989,-2,873,-451,-527,686,1397,834,980
"2024-09-20",44,25544,"A",26970,23187,1499,6622,0,17196,0,8,-166,989,-1,901,-451,-466,682,1398,842,973
"2024-09-20",45,24110,"A",25360,21844,1475,6622,0,17196,0,11,-78,999,-1,886,-422,-316,828,1398,987,947
"2024-09-20",46,23016,"A",24161,20835,1451,6622,0,17196,0,11,2,999,-1,886,-450,-183,833,1398,997,941
"2024-09-20",47,21796,"A",22948,19719,1420,6622,0,17196,0,118,194,998,-1,992,-354,-179,965,1398,996,898
"2024-09-20",48,21175,"A",22860,19225,1389,6622,0,17196,0,584,343,999,-1,996,-272,-328,969,1398,996,892
"2024-09-21",1,20542,"A",22265,18630,1340,6622,0,17197,0,585,125,999,-1,1002,-272,-365,998,1397,996,826
"2024-09-21",2,20062,"A",21976,18206,1291,6622,0,17197,0,646,-127,998,-1,1003,-272,-495,999,1397,996,823
"2024-09-21",3,19558,"A",21710,17739,1266,6622,0,17197,0,852,-156,999,-1,1000,-272,-527,999,1397,996,903
"2024-09-21",4,19116,"A",21250,17377,1240,6622,0,17197,0,849,-111,999,-1,1001,-272,-512,999,1397,996,909
"2024-09-21",5,18705,"A",20734,17001,1233,6622,0,17197,0,845,-131,999,-1,718,-272,-411,999,1397,996,936
"2024-09-21",6,18232,"A",20269,16582,1225,6622,0,17197,0,782,-107,999,-1,706,-272,-482,999,1398,997,933
"2024-09-21",7,17773,"A",19760,16151,1220,6622,0,17197,0,837,-45,999,-1,428,-272,-377,999,1398,996,727
"2024-09-21",8,17657,"A",19594,16012,1215,6622,0,17197,0,847,33,999,-1,409,-272,-317,999,1398,996,706
"2024-09-21",9,17534,"A",19411,15929,1245,6622,0,17197,0,837,178,999,-1,105,-272,-267,999,1397,997,472
"2024-09-21",10,17436,"A",19334,15818,1275,6622,0,17197,0,816,318,999,-1,103,-272,-309,999,1398,997,449
"2024-09-21",11,17319,"A",19346,15744,1271,6622,0,17197,0,562,560,999,-1,-518,-272,-174,999,1398,997,203
"2024-09-21",12,17700,"A",19712,16116,1267,6622,0,17197,0,520,1033,999,-1,-602,-272,-117,999,1397,997,181
"2024-09-21",13,18729,"A",20385,17062,1277,6622,0,17197,0,113,1138,999,-1,-510,-272,-229,888,1397,997,-31
"2024-09-21",14,19568,"A",21005,17824,1287,6622,0,17197,0,14,982,999,-1,-480,-272,-134,884,1397,996,-36
"2024-09-21",15,20940,"A",21856,19127,1297,6622,57,17197,0,10,999,999,-1,187,-272,-133,995,1397,996,321
"2024-09-21",16,21855,"A",22955,19915,1307,6622,247,17197,0,9,828,999,-1,223,-305,-285,999,1397,996,354
"2024-09-21",17,22974,"A",24354,20905,1348,6622,561,17197,0,11,606,998,-1,993,-431,-437,999,1397,996,673
"2024-09-21",18,23569,"A",25047,21406,1389,6622,1144,17197,0,8,788,999,-1,1036,-452,-517,999,1397,996,695
"2024-09-21",19,23882,"A",25336,21582,1428,6622,1929,17197,0,6,901,998,-1,1026,-452,-495,1018,1397,996,694
"2024-09-21",20,23772,"A",25233,21351,1467,6622,2471,17197,0,9,742,998,-1,1026,-452,-499,1019,1397,996,695
"2024-09-21",21,23426,"A",24782,21058,1529,6622,3386,17197,0,9,792,998,-1,1025,-452,-394,1019,1397,996,695
"2024-09-21",22,22890,"A",24252,20447,1590,6622,4266,17197,0,7,349,998,-1,1024,-452,-402,1019,1397,996,694
"2024-09-21",23,22586,"A",23907,20198,1612,6622,4582,17197,0,8,228,998,-1,1054,-452,-360,1019,1397,996,695
"2024-09-21",24,22415,"A",23727,20069,1634,6622,5044,17197,0,8,262,998,-1,1054,-452,-351,1019,1398,996,694
"2024-09-21",25,22390,"A",23701,20031,1637,6622,5620,17197,0,8,195,998,-1,1056,-452,-350,1019,1398,996,695
"2024-09-21",26,22224,"A",23621,19847,1640,6622,5964,17197,0,8,181,999,-1,1055,-452,-436,1019,1398,996,695
"2024-09-21",27,21820,"A",23270,19437,1605,6622,5969,17197,0,8,157,998,-1,1052,-418,-523,1019,1398,996,694
"2024-09-21",28,21653,"A",23031,19330,1570,6622,5941,17197,0,8,189,999,-1,1052,-425,-444,1019,1399,996,695
"2024-09-21",29,21185,"A",22603,18952,1546,6622,5844,17197,0,8,187,999,-1,1048,-424,-485,1000,1399,996,695
"2024-09-21",30,21046,"A",22462,18858,1521,6622,5397,17197,0,8,242,999,-1,1047,-422,-485,999,1399,996,702
"2024-09-21",31,21379,"A",22794,19209,1502,6622,4806,17197,0,8,361,999,-1,1043,-451,-455,999,1398,996,970
"2024-09-21",32,22064,"A",23504,19886,1482,6622,4293,17197,0,8,532,998,-1,1038,-451,-480,999,1398,996,968
"2024-09-21",33,22751,"A",24071,20603,1466,6622,3260,17197,0,6,627,999,-1,517,-449,-364,999,1398,996,208
"2024-09-21",34,24127,"A",25536,21835,1450,6622,2405,17197,0,8,465,999,-1,467,-452,-448,999,1397,996,103
"2024-09-21",35,25041,"A",28218,22796,1392,6622,1678,17197,0,7,1070,999,-1,-825,-452,-395,969,1397,996,-997
"2024-09-21",36,25920,"A",29443,23730,1333,6622,953,17197,0,9,1415,999,-1,-1051,-452,-416,968,1397,997,-1094
"2024-09-21",37,26854,"A",30171,24605,1315,6622,369,17197,0,9,1691,999,-1,-814,-452,-480,984,1397,996,-1061
"2024-09-21",38,27155,"A",30403,24873,1297,6622,56,17197,0,10,1657,999,-1,-793,-452,-492,985,1397,997,-1000
"2024-09-21",39,27611,"A",29607,25293,1314,6622,0,17197,0,10,1200,999,-1,-517,-452,-516,999,1397,996,203
"2024-09-21",40,27360,"A",29316,25113,1331,6622,0,17197,0,9,1054,999,-1,-467,-452,-527,999,1397,996,315
"2024-09-21",41,27254,"A",28743,24974,1337,6622,0,17197,0,9,885,999,-1,471,-452,-527,999,1397,996,501
"2024-09-21",42,26726,"A",28215,24561,1342,6622,0,17197,0,9,977,999,-1,512,-452,-527,999,1397,996,509
"2024-09-21",43,25772,"A",27260,23753,1341,6622,0,17197,0,9,1090,998,-1,3,-452,-526,999,1397,996,336
"2024-09-21",44,24430,"A",25834,22534,1340,6622,0,17197,0,14,848,998,-1,0,-452,-437,999,1397,996,329
"2024-09-21",45,23245,"A",24499,21470,1345,6622,0,17197,0,16,734,998,-1,364,-452,-285,999,1397,996,649
"2024-09-21",46,21969,"A",23027,20260,1350,6622,0,17197,0,16,826,998,-1,406,-409,-132,999,1397,996,675
"2024-09-21",47,20959,"A",21935,19371,1341,6622,0,17197,0,16,1082,998,-1,492,-341,-118,999,1397,996,815
"2024-09-21",48,20138,"A",21266,18581,1331,6622,0,17197,0,16,854,998,-1,497,-341,-270,999,1397,996,818
"2024-09-22",1,19603,"A",20832,18055,1286,6622,0,17194,0,16,832,998,-1,647,-341,-371,999,1397,996,552
"2024-09-22",2,19110,"A",20302,17587,1241,6622,0,17194,0,16,856,998,-1,639,-341,-334,999,1397,996,529
"2024-09-22",3,18775,"A",20016,17339,1203,6622,0,17194,0,16,814,998,-1,268,-341,-383,986,1397,996,374
"2024-09-22",4,18365,"A",19549,16960,1164,6622,0,17194,0,16,699,999,-1,265,-341,-326,985,1397,997,359
"2024-09-22",5,17973,"A",19162,16575,1158,6622,0,17194,0,16,653,999,-1,161,-341,-331,984,1397,996,217
"2024-09-22",6,17913,"A",19148,16485,1151,6622,0,17194,0,16,580,999,-1,160,-341,-377,984,1397,997,205
"2024-09-22",7,17354,"A",18853,15951,1124,6622,0,17194,0,347,521,998,-1,118,-341,-310,977,1397,997,119
"2024-09-22",8,17163,"A",18717,15762,1096,6622,0,17194,0,355,510,999,-1,110,-341,-357,977,1397,996,112
"2024-09-22",9,16704,"A",18508,15311,1143,6622,0,17194,0,423,513,999,-1,-192,-341,-347,794,1398,996,91
"2024-09-22",10,16701,"A",18487,15352,1190,6622,0,17194,0,387,563,999,-1,-198,-342,-358,787,1397,996,80
"2024-09-22",11,16904,"A",19179,15451,1199,6622,0,17194,0,176,801,999,-1,-685,-342,-315,827,1397,997,-256
"2024-09-22",12,17050,"A",19386,15618,1207,6622,0,17194,0,174,923,999,-1,-708,-342,-332,828,1397,996,-279
"2024-09-22",13,17664,"A",19733,16177,1223,6622,0,17194,0,23,935,999,-1,-718,-342,-243,828,1397,996,-242
"2024-09-22",14,18331,"A",20256,16780,1239,6622,0,17194,0,14,764,999,-1,-677,-342,-161,826,1397,996,-230
"2024-09-22",15,19178,"A",20536,17473,1216,6622,28,17194,0,50,372,999,-1,-106,-406,-295,404,1397,996,119
"2024-09-22",16,19942,"A",21375,18200,1192,6622,129,17194,0,12,247,999,-1,-104,-452,-364,393,1397,997,164
"2024-09-22",17,21740,"A",23176,19819,1220,6622,283,17194,0,12,-189,998,-1,815,-452,-471,971,1397,996,933
"2024-09-22",18,22678,"A",24007,20692,1248,6622,504,17194,0,10,-307,999,-1,1036,-438,-380,999,1397,996,986
"2024-09-22",19,23719,"A",25150,21569,1269,6622,736,17194,0,10,-445,999,-1,1027,-451,-469,1018,1397,996,986
"2024-09-22",20,24266,"A",25738,22133,1290,6622,762,17194,0,10,-459,998,-1,1025,-451,-510,1019,1397,996,986
"2024-09-22",21,24806,"A",26296,22578,1333,6622,860,17194,0,10,-475,998,-1,1024,-452,-527,1019,1397,996,986
"2024-09-22",22,25389,"A",26879,23078,1375,6622,1105,17194,0,10,-96,998,-1,1024,-452,-527,1019,1397,996,986
"2024-09-22",23,25722,"A",27213,23406,1378,6622,1312,17194,0,10,-130,998,-1,1053,-452,-528,1019,1397,996,986
"2024-09-22",24,25880,"A",27369,23527,1381,6622,1512,17194,0,10,-224,998,-1,1054,-451,-527,1019,1397,996,986
"2024-09-22",25,26124,"A",27612,23797,1379,6622,1853,17194,0,8,-235,998,-1,1053,-452,-527,1019,1397,996,988
"2024-09-22",26,26264,"A",27750,23976,1377,6622,2011,17194,0,7,-41,998,-1,1053,-451,-527,1019,1397,995,991
"2024-09-22",27,26281,"A",27768,23992,1353,6622,2054,17194,0,7,-106,998,-1,1052,-452,-527,1019,1397,995,989
"2024-09-22",28,26217,"A",27704,23937,1328,6622,2225,17194,0,7,-228,998,-1,1053,-452,-527,1019,1397,996,987
"2024-09-22",29,26349,"A",27835,24045,1307,6622,2167,17194,0,7,-303,998,-1,1052,-451,-527,1000,1397,996,987
"2024-09-22",30,26155,"A",27643,23880,1285,6622,2158,17194,0,9,-389,998,-1,1051,-451,-527,999,1397,996,987
"2024-09-22",31,26289,"A",27781,24020,1268,6622,1758,17194,0,12,-609,998,-1,1038,-452,-527,999,1397,996,987
"2024-09-22",32,26775,"A",28267,24381,1251,6622,1526,17194,0,12,-468,998,-1,897,-452,-527,999,1397,996,936
"2024-09-22",33,26894,"A",28558,24438,1226,6622,1276,17194,0,10,-38,998,-1,3,-451,-527,999,1397,996,-175
"2024-09-22",34,28489,"A",30276,25972,1200,6622,1047,17194,0,13,141,998,-1,0,-452,-527,999,1397,996,-294
"2024-09-22",35,29071,"A",32161,26430,1163,6622,682,17194,0,10,800,999,-1,-628,-452,-528,999,1397,997,-971
"2024-09-22",36,29724,"A",32974,26997,1125,6622,381,17194,0,7,1159,999,-1,-749,-452,-528,999,1397,996,-1013
"2024-09-22",37,29698,"A",32917,26929,1107,6622,158,17194,0,10,1078,999,-1,-867,-451,-527,913,1397,997,-863
"2024-09-22",38,29528,"A",32742,26752,1088,6622,17,17194,0,9,660,999,-1,-872,-452,-528,910,1397,997,-852
"2024-09-22",39,29793,"A",32643,27013,1063,6622,0,17194,0,7,544,999,-1,-541,-451,-527,996,1397,997,-823
"2024-09-22",40,29445,"A",32254,26616,1038,6622,0,17194,0,11,387,999,-1,-504,-451,-527,999,1397,997,-815
"2024-09-22",41,28253,"A",30765,25424,1005,6622,0,17194,0,15,86,999,-1,-405,-451,-528,961,1397,997,-612
"2024-09-22",42,27796,"A",30284,25083,971,6622,0,17194,0,9,53,999,-1,-401,-452,-527,959,1397,996,-598
"2024-09-22",43,26309,"A",28709,23711,952,6622,0,17194,0,11,-64,999,-1,-305,-451,-528,865,1397,985,-604
"2024-09-22",44,25088,"A",27475,22602,933,6622,0,17194,0,13,-71,997,-1,-301,-452,-517,861,1397,983,-603
"2024-09-22",45,23975,"A",26329,21622,914,6622,0,17194,0,14,-20,868,-1,-458,-452,-427,638,1398,918,-502
"2024-09-22",46,22984,"A",25415,20641,895,6622,0,17194,0,13,-138,863,-1,-459,-452,-512,631,1397,917,-494
"2024-09-22",47,21488,"A",23792,19313,867,6622,0,17194,0,20,347,992,-1,-474,-383,-461,985,1397,991,-465
"2024-09-22",48,20757,"A",22902,18693,839,6622,0,17194,0,16,422,999,-1,-475,-384,-311,999,1397,997,-458
"2024-09-23",1,20099,"A",22446,18082,806,6622,0,17194,0,363,115,999,-1,-449,-419,-333,999,1398,996,-282
"2024-09-23",2,20077,"A",22579,18052,772,6622,0,17194,0,573,-16,999,-1,-447,-380,-332,999,1399,997,-269
"2024-09-23",3,19935,"A",22238,17922,747,6622,0,17194,0,573,-188,999,-1,-329,-380,-277,999,1399,997,-243
"2024-09-23",4,19908,"A",22182,17917,722,6622,0,17194,0,572,-213,999,-1,-332,-380,-245,999,1398,997,-244
"2024-09-23",5,19193,"A",21688,17298,710,6622,0,17194,0,570,-325,999,-1,-550,-380,-117,999,1399,997,-377
"2024-09-23",6,18798,"A",21369,16916,698,6622,0,17194,0,566,-340,999,-1,-551,-380,-180,999,1399,997,-393
"2024-09-23",7,18894,"A",21818,17071,683,6622,0,17194,0,561,-252,999,-1,-619,-380,-222,999,1398,997,-641
"2024-09-23",8,18754,"A",21703,16898,667,6622,0,17194,0,568,-300,999,-1,-621,-380,-210,999,1399,996,-669
"2024-09-23",9,18634,"A",21602,16783,711,6622,0,17194,0,106,-343,999,-1,-802,-380,-114,999,1399,997,-1065
"2024-09-23",10,18776,"A",21771,16917,754,6622,0,17194,0,10,-325,998,-1,-813,-380,-199,999,1399,996,-1092
"2024-09-23",11,18829,"A",22084,16872,756,6622,0,17194,0,10,-155,999,-1,-1057,-412,-183,772,1399,997,-1092
"2024-09-23",12,20072,"A",23562,17979,757,6622,0,17194,0,101,-353,999,-1,-1060,-451,-284,750,1398,997,-1093
"2024-09-23",13,22683,"A",26086,20396,761,6622,0,17194,0,45,-49,999,-1,-1050,-452,-260,40,1397,996,-1095
"2024-09-23",14,24980,"A",28352,22516,764,6622,0,17194,0,11,-22,999,-1,-1051,-416,-298,0,1397,996,-1095
"2024-09-23",15,27112,"A",30661,24461,752,6622,5,17194,0,13,-345,999,-1,-1041,-451,-448,0,1397,997,-1095
"2024-09-23",16,28477,"A",31923,25721,739,6622,64,17194,0,7,-231,1000,-1,-900,-451,-530,0,1397,997,-1057
"2024-09-23",17,30169,"A",31695,27216,749,6622,218,17194,0,12,-661,1000,-1,522,-452,-531,0,1397,997,-30
"2024-09-23",18,30415,"A",31911,27414,759,6622,465,17194,0,13,-560,999,-1,610,-452,-530,0,1397,997,74
"2024-09-23",19,31129,"A",32625,28072,776,6622,693,17194,0,12,-540,999,-1,879,-452,-531,0,1397,996,930
"2024-09-23",20,31186,"A",32680,28105,792,6622,1035,17194,0,11,-590,999,-1,904,-451,-531,0,1397,997,988
"2024-09-23",21,31244,"A",32739,28140,810,6622,1261,17194,0,11,-673,999,-1,1031,-452,-531,0,1397,997,989
"2024-09-23",22,31418,"A",32913,28297,828,6622,1641,17194,0,11,-708,1000,-1,1032,-452,-531,0,1397,997,989
"2024-09-23",23,31121,"A",32615,28007,849,6622,1843,17194,0,11,-673,999,-1,1035,-451,-531,0,1397,996,988
"2024-09-23",24,30897,"A",32392,27739,870,6622,2104,17194,0,11,-678,999,-1,1035,-452,-531,0,1397,996,989
"2024-09-23",25,30729,"A",32224,27582,896,6622,2253,17194,0,11,-662,999,-1,1045,-452,-531,0,1397,997,988
"2024-09-23",26,30843,"A",32336,27646,921,6622,2552,17194,0,10,-673,999,-1,1045,-452,-530,0,1397,996,989
"2024-09-23",27,30768,"A",32260,27611,943,6622,2358,17194,0,8,-597,999,-1,1044,-452,-531,0,1397,996,989
"2024-09-23",28,30736,"A",32228,27540,964,6622,2459,17194,0,9,-614,999,-1,1044,-452,-530,0,1397,996,986
"2024-09-23",29,30486,"A",31980,27254,987,6622,2196,17194,0,11,-654,1000,-1,1041,-452,-530,0,1397,997,899
"2024-09-23",30,30250,"A",31747,27062,1010,6622,2126,17194,0,14,-675,1000,-1,1040,-452,-530,0,1397,997,845
"2024-09-23",31,29919,"A",31620,26819,1033,6622,1635,17194,0,15,-612,1000,-1,887,-452,-531,0,1397,996,-202
"2024-09-23",32,30360,"A",32170,27264,1055,6622,1470,17194,0,15,-589,999,-1,788,-452,-529,0,1397,997,-313
"2024-09-23",33,30691,"A",33199,27531,1060,6622,1126,17194,0,15,-630,1000,-1,-210,-452,-461,0,1397,996,-869
"2024-09-23",34,31514,"A",34144,28341,1065,6622,734,17194,0,11,-550,999,-1,-231,-452,-524,0,1397,997,-911
"2024-09-23",35,32473,"A",35363,29221,1051,6622,392,17194,0,6,107,999,-1,-321,-452,-530,0,1397,997,-1080
"2024-09-23",36,33134,"A",36030,29873,1036,6622,171,17194,0,5,254,999,-1,-332,-452,-515,0,1397,997,-1091
"2024-09-23",37,33208,"A",36767,29977,1021,6622,37,17194,0,7,243,999,-1,-991,-452,-517,0,1397,997,-1091
"2024-09-23",38,33008,"A",36608,29837,1006,6622,2,17194,0,6,66,1000,-1,-1028,-452,-522,0,1397,997,-1091
"2024-09-23",39,33020,"A",36520,29808,992,6622,0,17194,0,6,-180,999,-1,-1015,-452,-435,0,1397,997,-1091
"2024-09-23",40,32442,"A",35857,29247,978,6622,0,17194,0,6,-260,1000,-1,-883,-452,-488,0,1397,997,-1085
"2024-09-23",41,31581,"A",33905,28479,957,6622,0,17194,0,10,-272,1000,-1,143,-452,-530,0,1397,996,-831
"2024-09-23",42,30361,"A",32657,27364,935,6622,0,17194,0,8,-118,1001,-1,134,-452,-528,0,1397,997,-807
"2024-09-23",43,28864,"A",31175,26021,926,6622,0,17194,0,9,-5,1000,-1,-221,-452,-528,0,1398,997,-600
"2024-09-23",44,27498,"A",29797,24777,916,6622,0,17194,0,10,8,1001,-1,-222,-452,-527,0,1398,997,-587
"2024-09-23",45,25808,"A",27970,23281,907,6622,0,17194,0,10,-259,1000,-1,155,-452,-528,0,1398,997,-671
"2024-09-23",46,24111,"A",26160,21744,897,6622,0,17194,0,10,-107,1000,-1,217,-452,-448,0,1399,997,-638
